D,T,O,H,L,C
2017/2/24,1448,1938.19,1938.19,1937.8,1937.92
2017/2/24,1449,1937.89,1937.98,1937.76,1937.79
2017/2/24,1450,1937.81,1937.89,1937.56,1937.62
2017/2/24,1451,1937.67,1937.8,1937.37,1937.41
2017/2/24,1452,1937.46,1937.49,1936.92,1937.15
2017/2/24,1453,1937.05,1937.39,1936.97,1937.39
2017/2/24,1454,1937.4,1937.9,1937.3,1937.83
2017/2/24,1455,1937.74,1937.98,1937.68,1937.78
2017/2/24,1456,1937.78,1937.91,1937.59,1937.78
2017/2/24,1457,1937.85,1938.27,1937.83,1938.27
2017/2/24,1458,1938.16,1938.3,1938.16,1938.3
2017/2/24,1459,1938.3,1938.3,1938.3,1938.3
2017/2/24,1500,1938.44,1938.44,1938.44,1938.44
2017/2/27,931,1937.55,1937.55,1935.14,1935.44
2017/2/27,932,1935.77,1936.17,1935.48,1935.58
2017/2/27,933,1935.39,1935.9,1935.04,1935.43
2017/2/27,934,1935.62,1936.17,1935.29,1935.8
2017/2/27,935,1935.88,1936.66,1935.74,1936.09
2017/2/27,936,1936.46,1936.79,1935.75,1936.14
2017/2/27,937,1936.3,1936.3,1935.68,1935.69
2017/2/27,938,1935.82,1936.01,1935.31,1935.33
2017/2/27,939,1935.51,1935.54,1934.44,1934.75
2017/2/27,940,1934.86,1935.45,1934.83,1935.45
2017/2/27,941,1935.41,1935.99,1934.92,1935.4
2017/2/27,942,1935.06,1935.76,1935.06,1935.71
2017/2/27,943,1935.75,1936.79,1935.75,1936.63
2017/2/27,944,1936.67,1938,1936.67,1938
2017/2/27,945,1938.06,1939.01,1938.03,1938.99
2017/2/27,946,1939.07,1939.88,1939.07,1939.86
2017/2/27,947,1939.92,1940.79,1939.92,1940.79
2017/2/27,948,1940.48,1940.94,1940.36,1940.9
2017/2/27,949,1940.82,1940.96,1940.5,1940.58
2017/2/27,950,1940.63,1940.91,1940.59,1940.85
2017/2/27,951,1940.81,1940.81,1939.92,1940.29
2017/2/27,952,1940.15,1940.21,1939.55,1939.55
2017/2/27,953,1939.61,1939.69,1939.39,1939.58
2017/2/27,954,1939.74,1939.97,1939.5,1939.77
2017/2/27,955,1939.81,1940.14,1939.79,1940.14
2017/2/27,956,1940.2,1940.54,1940.09,1940.54
2017/2/27,957,1940.63,1941.13,1940.52,1940.88
2017/2/27,958,1940.95,1940.95,1940.73,1940.83
2017/2/27,959,1940.9,1941.06,1940.55,1940.56
2017/2/27,1000,1940.61,1940.9,1940.47,1940.73
2017/2/27,1001,1940.91,1941.05,1940.66,1941.05
2017/2/27,1002,1941.14,1941.17,1940.78,1941.17
2017/2/27,1003,1941.22,1941.79,1941.16,1941.75
2017/2/27,1004,1941.8,1941.99,1941.75,1941.88
2017/2/27,1005,1941.8,1941.98,1940.84,1940.96
2017/2/27,1006,1940.98,1940.98,1939.52,1939.82
2017/2/27,1007,1939.44,1939.44,1938.77,1938.9
2017/2/27,1008,1938.85,1938.95,1938.35,1938.58
2017/2/27,1009,1938.6,1938.6,1937.98,1937.98
2017/2/27,1010,1938.04,1938.12,1937.88,1937.96
2017/2/27,1011,1938,1938.03,1937.75,1938
2017/2/27,1012,1937.96,1938.29,1937.96,1938.29
2017/2/27,1013,1938.18,1938.18,1937.9,1937.9
2017/2/27,1014,1938.18,1938.23,1938,1938
2017/2/27,1015,1938.12,1938.35,1938.06,1938.13
2017/2/27,1016,1938.41,1938.46,1938.06,1938.07
2017/2/27,1017,1938.24,1938.42,1938.04,1938.04
2017/2/27,1018,1938.23,1938.23,1937.73,1937.73
2017/2/27,1019,1937.93,1938.15,1937.72,1937.94
2017/2/27,1020,1937.97,1938.04,1937.8,1937.92
2017/2/27,1021,1937.91,1937.91,1937.4,1937.4
2017/2/27,1022,1937.37,1937.6,1937.14,1937.18
2017/2/27,1023,1937.27,1937.35,1936.9,1937.19
2017/2/27,1024,1938.07,1938.11,1937.59,1937.79
2017/2/27,1025,1937.72,1938.09,1937.6,1937.9
2017/2/27,1026,1937.83,1938.3,1937.81,1938.24
2017/2/27,1027,1938.34,1938.68,1938.24,1938.56
2017/2/27,1028,1938.68,1938.94,1938.57,1938.84
2017/2/27,1029,1938.9,1939.41,1938.79,1939.39
2017/2/27,1030,1939.5,1939.5,1939.16,1939.43
2017/2/27,1031,1939.42,1939.43,1939.01,1939.28
2017/2/27,1032,1939.41,1939.51,1939.2,1939.36
2017/2/27,1033,1939.51,1939.61,1939.26,1939.44
2017/2/27,1034,1939.57,1940.35,1939.34,1940.33
2017/2/27,1035,1940.48,1941.64,1940.48,1941.64
2017/2/27,1036,1942.21,1943.24,1941.86,1942.84
2017/2/27,1037,1942.81,1942.81,1942.48,1942.52
2017/2/27,1038,1942.69,1942.69,1942.23,1942.51
2017/2/27,1039,1942.44,1942.54,1941.9,1941.9
2017/2/27,1040,1942.17,1942.37,1942.04,1942.37
2017/2/27,1041,1942.4,1942.4,1941.97,1942.1
2017/2/27,1042,1942.22,1942.22,1941.9,1941.9
2017/2/27,1043,1942.1,1942.25,1941.82,1941.93
2017/2/27,1044,1942.15,1942.15,1941.24,1941.81
2017/2/27,1045,1941.55,1941.69,1941,1941.03
2017/2/27,1046,1941.07,1941.15,1940.91,1941.1
2017/2/27,1047,1941.15,1941.15,1940.69,1940.88
2017/2/27,1048,1940.9,1940.9,1940.58,1940.64
2017/2/27,1049,1940.74,1941.25,1940.74,1941.2
2017/2/27,1050,1941.22,1941.82,1941.22,1941.82
2017/2/27,1051,1941.89,1942.14,1941.76,1942.04
2017/2/27,1052,1941.91,1942.13,1941.83,1942
2017/2/27,1053,1942,1942.01,1941.57,1941.78
2017/2/27,1054,1941.85,1942.01,1941.72,1941.75
2017/2/27,1055,1941.69,1941.94,1941.62,1941.74
2017/2/27,1056,1941.68,1942.05,1941.68,1941.75
2017/2/27,1057,1941.78,1942.02,1941.46,1941.76
2017/2/27,1058,1941.8,1942.09,1941.67,1942.09
2017/2/27,1059,1942.24,1942.58,1942.18,1942.58
2017/2/27,1100,1942.7,1943.15,1942.47,1943.15
2017/2/27,1101,1943.23,1943.23,1942.87,1943.13
2017/2/27,1102,1943.12,1943.27,1943.02,1943.13
2017/2/27,1103,1943.24,1943.54,1942.99,1943.54
2017/2/27,1104,1943.44,1943.91,1943.42,1943.81
2017/2/27,1105,1943.95,1943.95,1943.36,1943.53
2017/2/27,1106,1943.58,1943.75,1943.33,1943.58
2017/2/27,1107,1943.58,1943.6,1943.4,1943.48
2017/2/27,1108,1943.71,1943.94,1943.64,1943.75
2017/2/27,1109,1943.92,1943.98,1943.63,1943.63
2017/2/27,1110,1943.61,1943.8,1943.5,1943.8
2017/2/27,1111,1943.68,1943.88,1943.54,1943.64
2017/2/27,1112,1943.6,1943.77,1943.47,1943.75
2017/2/27,1113,1943.74,1943.75,1943.01,1943.07
2017/2/27,1114,1943.13,1943.13,1942.82,1942.83
2017/2/27,1115,1942.84,1942.84,1942.44,1942.49
2017/2/27,1116,1942.5,1942.54,1942.16,1942.16
2017/2/27,1117,1942.3,1942.47,1942.1,1942.28
2017/2/27,1118,1942.12,1942.4,1941.89,1941.89
2017/2/27,1119,1941.91,1942.13,1941.73,1941.83
2017/2/27,1120,1941.86,1942.13,1941.54,1941.78
2017/2/27,1121,1941.71,1942.13,1941.71,1941.85
2017/2/27,1122,1941.85,1941.9,1940.99,1941.1
2017/2/27,1123,1941.09,1941.32,1940.86,1940.86
2017/2/27,1124,1940.84,1941.08,1940.39,1940.56
2017/2/27,1125,1940.53,1940.53,1940.2,1940.22
2017/2/27,1126,1940.19,1940.25,1939.94,1939.99
2017/2/27,1127,1940,1940.18,1939.7,1939.75
2017/2/27,1128,1939.65,1939.75,1939.35,1939.48
2017/2/27,1129,1939.43,1939.75,1939.32,1939.63
2017/2/27,1300,1939.5,1940.49,1939.5,1940.29
2017/2/27,1301,1940.29,1940.29,1940.29,1940.29
2017/2/27,1302,1940.23,1940.54,1940.08,1940.08
2017/2/27,1303,1940.07,1940.58,1940.01,1940.18
2017/2/27,1304,1940.22,1940.63,1940.17,1940.63
2017/2/27,1305,1940.6,1940.89,1940.47,1940.71
2017/2/27,1306,1940.58,1940.69,1940.35,1940.35
2017/2/27,1307,1940.29,1940.56,1940.17,1940.25
2017/2/27,1308,1940.31,1940.82,1940.31,1940.47
2017/2/27,1309,1940.36,1940.53,1940.26,1940.36
2017/2/27,1310,1940.41,1940.62,1940.09,1940.19
2017/2/27,1311,1940.14,1940.42,1940.08,1940.21
2017/2/27,1312,1940.09,1940.37,1940.09,1940.15
2017/2/27,1313,1940.18,1940.46,1940.16,1940.28
2017/2/27,1314,1940.27,1940.27,1939.69,1939.69
2017/2/27,1315,1939.7,1939.9,1939.53,1939.69
2017/2/27,1316,1939.68,1939.93,1939.42,1939.42
2017/2/27,1317,1939.44,1939.44,1938.77,1938.77
2017/2/27,1318,1938.82,1938.99,1938.64,1938.88
2017/2/27,1319,1938.78,1939.15,1938.53,1938.53
2017/2/27,1320,1938.76,1938.88,1938.52,1938.59
2017/2/27,1321,1938.52,1938.92,1938.46,1938.62
2017/2/27,1322,1938.75,1938.85,1938.45,1938.52
2017/2/27,1323,1938.61,1938.8,1938.42,1938.58
2017/2/27,1324,1938.42,1938.77,1938.4,1938.65
2017/2/27,1325,1938.66,1939.08,1938.46,1939.08
2017/2/27,1326,1938.95,1939.31,1938.95,1939.22
2017/2/27,1327,1939.24,1939.39,1939.09,1939.14
2017/2/27,1328,1939.08,1939.08,1937.95,1937.95
2017/2/27,1329,1937.97,1938.02,1937.28,1937.35
2017/2/27,1330,1937.33,1937.33,1936.39,1936.51
2017/2/27,1331,1936.52,1936.52,1935.52,1935.52
2017/2/27,1332,1935.59,1935.59,1935.18,1935.18
2017/2/27,1333,1935.34,1936.2,1935.32,1936.2
2017/2/27,1334,1936.14,1937.12,1936.03,1936.48
2017/2/27,1335,1936.45,1936.63,1936.23,1936.32
2017/2/27,1336,1936.46,1936.46,1935.9,1935.9
2017/2/27,1337,1935.98,1936.29,1935.92,1936.16
2017/2/27,1338,1936.21,1936.21,1935.89,1936.15
2017/2/27,1339,1936.11,1936.22,1935.89,1936
2017/2/27,1340,1936.02,1936.15,1935.79,1936.09
2017/2/27,1341,1935.89,1935.99,1935.31,1935.57
2017/2/27,1342,1935.63,1935.91,1935.57,1935.85
2017/2/27,1343,1935.79,1936.03,1935.6,1935.91
2017/2/27,1344,1936.08,1936.08,1935.72,1935.83
2017/2/27,1345,1935.72,1936.13,1935.72,1936.1
2017/2/27,1346,1936.19,1936.31,1936.03,1936.13
2017/2/27,1347,1936.19,1936.49,1936.14,1936.33
2017/2/27,1348,1936.26,1936.52,1936.19,1936.44
2017/2/27,1349,1936.42,1936.48,1936.07,1936.42
2017/2/27,1350,1936.45,1936.55,1935.89,1936.29
2017/2/27,1351,1936.4,1936.4,1935.4,1935.61
2017/2/27,1352,1935.52,1935.6,1935.25,1935.25
2017/2/27,1353,1935.18,1935.18,1934.02,1934.26
2017/2/27,1354,1934,1934.05,1933.62,1933.77
2017/2/27,1355,1933.44,1933.44,1932.68,1932.68
2017/2/27,1356,1932.36,1932.37,1931.39,1931.39
2017/2/27,1357,1931.3,1931.97,1931.3,1931.76
2017/2/27,1358,1931.78,1931.81,1931.37,1931.64
2017/2/27,1359,1931.72,1931.98,1931.35,1931.96
2017/2/27,1400,1931.95,1932.07,1931.69,1932.01
2017/2/27,1401,1931.95,1932.03,1931.6,1931.92
2017/2/27,1402,1931.94,1932.29,1931.58,1932.29
2017/2/27,1403,1932.23,1932.23,1931.41,1931.87
2017/2/27,1404,1931.93,1932.11,1931.57,1931.94
2017/2/27,1405,1931.91,1931.95,1931.44,1931.95
2017/2/27,1406,1931.96,1932.31,1931.58,1932.16
2017/2/27,1407,1932.29,1932.29,1931.43,1931.68
2017/2/27,1408,1931.72,1931.91,1931.45,1931.65
2017/2/27,1409,1931.65,1931.89,1931.16,1931.21
2017/2/27,1410,1931.06,1931.57,1930.79,1931.54
2017/2/27,1411,1931.37,1931.37,1929.94,1930.12
2017/2/27,1412,1929.92,1930.34,1928.86,1929.2
2017/2/27,1413,1929.34,1929.34,1928,1928.02
2017/2/27,1414,1928.15,1928.32,1927.07,1927.16
2017/2/27,1415,1927.26,1927.6,1926.88,1927.4
2017/2/27,1416,1927.34,1927.54,1926.94,1926.94
2017/2/27,1417,1927.06,1927.06,1926.34,1926.71
2017/2/27,1418,1926.84,1926.91,1925.86,1926.31
2017/2/27,1419,1926.6,1927.14,1926.6,1926.65
2017/2/27,1420,1926.64,1927.35,1926.47,1927.26
2017/2/27,1421,1927.34,1927.38,1926.43,1926.89
2017/2/27,1422,1926.76,1926.87,1926.48,1926.48
2017/2/27,1423,1926.64,1926.69,1926.2,1926.48
2017/2/27,1424,1926.56,1926.84,1925.92,1925.92
2017/2/27,1425,1926.27,1926.39,1925.69,1925.92
2017/2/27,1426,1925.69,1925.8,1925.07,1925.07
2017/2/27,1427,1925.11,1925.29,1924.73,1925.22
2017/2/27,1428,1925.02,1925.21,1924.8,1925.12
2017/2/27,1429,1925.01,1925.01,1924.62,1924.73
2017/2/27,1430,1924.73,1924.73,1924.35,1924.35
2017/2/27,1431,1924.13,1924.3,1923.85,1923.85
2017/2/27,1432,1923.82,1924.1,1923.68,1924.1
2017/2/27,1433,1924.09,1925.24,1923.92,1925.24
2017/2/27,1434,1925.26,1926.53,1925.17,1926.45
2017/2/27,1435,1926.55,1927.73,1926.55,1927.73
2017/2/27,1436,1927.67,1928.29,1927.67,1928.29
2017/2/27,1437,1928.31,1928.7,1928.26,1928.7
2017/2/27,1438,1928.77,1928.77,1928.4,1928.56
2017/2/27,1439,1928.52,1928.56,1928.28,1928.44
2017/2/27,1440,1928.53,1928.64,1928.36,1928.46
2017/2/27,1441,1928.44,1928.44,1927.99,1927.99
2017/2/27,1442,1927.97,1927.98,1927.53,1927.67
2017/2/27,1443,1927.62,1927.86,1927.55,1927.69
2017/2/27,1444,1927.62,1927.81,1927.56,1927.62
2017/2/27,1445,1927.59,1927.64,1927.37,1927.4
2017/2/27,1446,1927.43,1927.61,1927.25,1927.45
2017/2/27,1447,1927.35,1927.56,1926.73,1926.73
2017/2/27,1448,1926.63,1926.86,1926.09,1926.09
2017/2/27,1449,1926.08,1926.08,1924.98,1924.98
2017/2/27,1450,1925,1925,1924.23,1924.23
2017/2/27,1451,1924.09,1924.1,1923.62,1923.62
2017/2/27,1452,1923.53,1924.41,1923.53,1924.38
2017/2/27,1453,1924.54,1925.3,1924.54,1925.3
2017/2/27,1454,1925.53,1926.51,1925.32,1926.46
2017/2/27,1455,1926.74,1927.16,1926.74,1927.16
2017/2/27,1456,1927.06,1927.34,1926.99,1926.99
2017/2/27,1457,1927.02,1927.05,1926.69,1926.69
2017/2/27,1458,1926.44,1926.57,1926.44,1926.57
2017/2/27,1459,1926.57,1926.57,1926.57,1926.57
2017/2/27,1500,1926.77,1926.77,1926.77,1926.77
2017/2/28,931,1926.13,1927.97,1926.13,1927.31
2017/2/28,932,1927.62,1928.22,1927.62,1928.1
2017/2/28,933,1928.33,1928.94,1928.15,1928.19
2017/2/28,934,1928.44,1928.95,1928.38,1928.81
2017/2/28,935,1928.88,1930.12,1928.88,1930.12
2017/2/28,936,1929.86,1930.23,1929.66,1930.23
2017/2/28,937,1930.28,1930.43,1930.15,1930.23
2017/2/28,938,1930.3,1931.08,1930.26,1930.94
2017/2/28,939,1930.86,1931.48,1930.86,1931.3
2017/2/28,940,1931.23,1931.82,1931.22,1931.43
2017/2/28,941,1931.6,1931.68,1931.1,1931.22
2017/2/28,942,1931.26,1931.26,1930.72,1930.73
2017/2/28,943,1930.83,1930.87,1930.42,1930.56
2017/2/28,944,1930.77,1930.89,1930.54,1930.57
2017/2/28,945,1930.52,1930.52,1930.05,1930.26
2017/2/28,946,1929.97,1930.31,1929.92,1929.95
2017/2/28,947,1929.86,1930.44,1929.77,1930.25
2017/2/28,948,1930.48,1930.93,1930.48,1930.86
2017/2/28,949,1930.91,1931.2,1930.72,1930.97
2017/2/28,950,1930.98,1931.13,1930.74,1930.89
2017/2/28,951,1930.98,1930.98,1930.21,1930.74
2017/2/28,952,1930.8,1930.8,1929.92,1929.97
2017/2/28,953,1930.19,1930.19,1929.42,1929.42
2017/2/28,954,1929.58,1929.59,1929.08,1929.21
2017/2/28,955,1929.21,1929.21,1928.73,1929.02
2017/2/28,956,1928.87,1929.23,1928.7,1928.9
2017/2/28,957,1928.95,1928.95,1928.53,1928.76
2017/2/28,958,1928.8,1929.03,1928.53,1928.88
2017/2/28,959,1928.87,1928.91,1928.05,1928.19
2017/2/28,1000,1928.23,1928.23,1927.37,1927.49
2017/2/28,1001,1927.31,1927.35,1927.01,1927.12
2017/2/28,1002,1927.08,1927.08,1926.49,1926.62
2017/2/28,1003,1926.67,1926.68,1925.56,1925.71
2017/2/28,1004,1925.84,1925.84,1925.04,1925.04
2017/2/28,1005,1925.01,1925.01,1924.26,1924.53
2017/2/28,1006,1924.45,1924.76,1924.2,1924.63
2017/2/28,1007,1924.76,1924.8,1924.41,1924.43
2017/2/28,1008,1924.4,1924.79,1924.4,1924.59
2017/2/28,1009,1924.53,1925.18,1924.53,1925.01
2017/2/28,1010,1925.17,1925.3,1924.94,1925.02
2017/2/28,1011,1925.2,1925.2,1924.82,1924.83
2017/2/28,1012,1925.04,1925.04,1924.21,1924.29
2017/2/28,1013,1924.32,1924.32,1923.54,1923.66
2017/2/28,1014,1923.64,1923.68,1922.86,1922.94
2017/2/28,1015,1922.98,1923.07,1922.56,1922.56
2017/2/28,1016,1922.56,1922.58,1922.14,1922.14
2017/2/28,1017,1922.23,1922.4,1922.18,1922.31
2017/2/28,1018,1922.34,1922.45,1922.07,1922.28
2017/2/28,1019,1922.3,1922.51,1922.05,1922.51
2017/2/28,1020,1922.36,1922.59,1922.21,1922.52
2017/2/28,1021,1922.58,1922.58,1922.21,1922.37
2017/2/28,1022,1922.26,1922.26,1921.58,1921.75
2017/2/28,1023,1921.68,1921.86,1921.52,1921.66
2017/2/28,1024,1921.61,1921.75,1921.27,1921.41
2017/2/28,1025,1921.6,1921.6,1921.31,1921.42
2017/2/28,1026,1921.54,1921.96,1921.45,1921.96
2017/2/28,1027,1922.02,1922.39,1921.89,1922.38
2017/2/28,1028,1922.32,1922.44,1922.13,1922.29
2017/2/28,1029,1922.18,1922.61,1922.18,1922.54
2017/2/28,1030,1922.42,1922.7,1922.38,1922.63
2017/2/28,1031,1922.57,1922.67,1922.43,1922.67
2017/2/28,1032,1922.74,1922.74,1922.25,1922.3
2017/2/28,1033,1922.37,1922.37,1921.96,1921.96
2017/2/28,1034,1922.15,1922.15,1921.8,1921.97
2017/2/28,1035,1921.84,1921.96,1921.63,1921.73
2017/2/28,1036,1921.5,1921.61,1921.36,1921.37
2017/2/28,1037,1921.37,1921.53,1921.23,1921.45
2017/2/28,1038,1921.43,1921.48,1921.13,1921.34
2017/2/28,1039,1921.29,1921.41,1921.11,1921.23
2017/2/28,1040,1921.07,1921.09,1920.63,1920.75
2017/2/28,1041,1920.59,1920.68,1920.33,1920.42
2017/2/28,1042,1920.29,1920.29,1919.77,1919.77
2017/2/28,1043,1919.82,1919.91,1919.44,1919.6
2017/2/28,1044,1919.51,1919.69,1919.51,1919.63
2017/2/28,1045,1919.68,1919.83,1919.53,1919.83
2017/2/28,1046,1919.85,1919.85,1919.58,1919.71
2017/2/28,1047,1919.56,1919.76,1919.55,1919.67
2017/2/28,1048,1919.76,1919.88,1919.65,1919.78
2017/2/28,1049,1919.77,1920.66,1919.72,1920.49
2017/2/28,1050,1920.53,1921.43,1920.53,1921.32
2017/2/28,1051,1921.3,1922.28,1921.29,1922.28
2017/2/28,1052,1922.31,1922.99,1922.25,1922.99
2017/2/28,1053,1923.04,1923.21,1922.77,1923.09
2017/2/28,1054,1923.16,1923.49,1923.12,1923.36
2017/2/28,1055,1923.33,1923.88,1923.22,1923.8
2017/2/28,1056,1923.77,1924.14,1923.77,1923.88
2017/2/28,1057,1923.94,1923.94,1922.92,1923.63
2017/2/28,1058,1923.58,1923.65,1923.27,1923.27
2017/2/28,1059,1923.39,1923.59,1923.24,1923.47
2017/2/28,1100,1923.57,1923.57,1923.25,1923.42
2017/2/28,1101,1923.48,1923.59,1923.35,1923.59
2017/2/28,1102,1923.62,1923.86,1923.6,1923.86
2017/2/28,1103,1924.11,1924.11,1923.64,1923.64
2017/2/28,1104,1923.74,1924.03,1923.55,1923.79
2017/2/28,1105,1923.92,1924.28,1923.82,1924.28
2017/2/28,1106,1924.25,1924.63,1924.1,1924.63
2017/2/28,1107,1924.68,1925.1,1924.68,1925.08
2017/2/28,1108,1925.02,1925.17,1924.84,1925
2017/2/28,1109,1924.99,1925,1924.55,1924.59
2017/2/28,1110,1924.44,1924.44,1923.69,1924.17
2017/2/28,1111,1924.17,1924.41,1924.07,1924.07
2017/2/28,1112,1924.11,1924.39,1924.11,1924.28
2017/2/28,1113,1924.29,1924.55,1924.21,1924.4
2017/2/28,1114,1924.46,1924.65,1924.38,1924.58
2017/2/28,1115,1924.6,1924.85,1924.35,1924.85
2017/2/28,1116,1924.79,1924.84,1924.3,1924.68
2017/2/28,1117,1924.5,1924.63,1924.33,1924.33
2017/2/28,1118,1924.31,1924.55,1924.23,1924.45
2017/2/28,1119,1924.52,1924.96,1924.44,1924.91
2017/2/28,1120,1924.7,1924.94,1924.69,1924.89
2017/2/28,1121,1924.85,1925.26,1924.8,1925.26
2017/2/28,1122,1925.4,1925.76,1925.29,1925.76
2017/2/28,1123,1925.83,1926.02,1925.7,1926
2017/2/28,1124,1926,1926.49,1926,1926.49
2017/2/28,1125,1926.46,1927.03,1926.41,1927.03
2017/2/28,1126,1927.14,1927.36,1927.09,1927.3
2017/2/28,1127,1927.34,1927.82,1927.12,1927.78
2017/2/28,1128,1927.82,1927.87,1927.59,1927.87
2017/2/28,1129,1927.79,1927.95,1927.71,1927.82
2017/2/28,1300,1927.83,1928.1,1927.15,1927.38
2017/2/28,1301,1927.38,1927.38,1927.38,1927.38
2017/2/28,1302,1927.2,1927.33,1926.99,1927.03
2017/2/28,1303,1927.26,1927.26,1926.6,1926.66
2017/2/28,1304,1926.41,1926.99,1926.38,1926.68
2017/2/28,1305,1926.72,1926.8,1926.44,1926.61
2017/2/28,1306,1926.66,1926.77,1926.45,1926.54
2017/2/28,1307,1926.68,1926.77,1926.36,1926.6
2017/2/28,1308,1926.45,1926.45,1925.92,1926.03
2017/2/28,1309,1926.06,1926.18,1925.88,1925.99
2017/2/28,1310,1926.01,1926.01,1925.29,1925.39
2017/2/28,1311,1925.38,1925.4,1925.05,1925.18
2017/2/28,1312,1925.21,1925.21,1924.53,1924.68
2017/2/28,1313,1924.62,1924.8,1924.58,1924.67
2017/2/28,1314,1924.56,1925.06,1924.56,1925.06
2017/2/28,1315,1924.83,1925.17,1924.74,1924.86
2017/2/28,1316,1924.85,1924.85,1924.56,1924.61
2017/2/28,1317,1924.64,1924.64,1923.89,1923.89
2017/2/28,1318,1923.99,1924.04,1923.36,1923.36
2017/2/28,1319,1923.34,1923.63,1923.01,1923.13
2017/2/28,1320,1923.13,1923.38,1922.77,1923.18
2017/2/28,1321,1923.16,1923.63,1922.98,1923.58
2017/2/28,1322,1923.64,1923.82,1923.29,1923.53
2017/2/28,1323,1923.62,1924.18,1923.61,1924.18
2017/2/28,1324,1924.21,1924.28,1923.68,1924.21
2017/2/28,1325,1924.27,1924.69,1924.27,1924.68
2017/2/28,1326,1924.79,1924.87,1924.08,1924.64
2017/2/28,1327,1924.69,1924.94,1924.61,1924.72
2017/2/28,1328,1924.83,1924.83,1923.86,1924.48
2017/2/28,1329,1924.51,1924.52,1924.18,1924.26
2017/2/28,1330,1924.37,1924.53,1923.97,1924.19
2017/2/28,1331,1924.39,1924.51,1924.22,1924.22
2017/2/28,1332,1924.19,1924.34,1923.62,1924.06
2017/2/28,1333,1924.07,1924.23,1923.93,1924.19
2017/2/28,1334,1924.16,1924.16,1923.21,1923.44
2017/2/28,1335,1923.39,1923.6,1923.29,1923.35
2017/2/28,1336,1923.36,1923.47,1922.9,1923.19
2017/2/28,1337,1923.17,1923.22,1922.97,1923.17
2017/2/28,1338,1923.21,1923.29,1922.76,1923.05
2017/2/28,1339,1923.19,1923.61,1923.19,1923.47
2017/2/28,1340,1923.52,1923.82,1923.16,1923.47
2017/2/28,1341,1923.7,1923.96,1923.57,1923.95
2017/2/28,1342,1923.99,1924,1923.38,1923.59
2017/2/28,1343,1923.6,1924.06,1923.58,1924.02
2017/2/28,1344,1923.99,1923.99,1923.27,1923.27
2017/2/28,1345,1923.48,1923.74,1923.39,1923.57
2017/2/28,1346,1923.56,1923.56,1922.83,1922.83
2017/2/28,1347,1922.75,1923.06,1922.75,1922.86
2017/2/28,1348,1922.93,1922.97,1922.26,1922.26
2017/2/28,1349,1922.21,1922.53,1922.21,1922.28
2017/2/28,1350,1922.32,1922.39,1922.07,1922.39
2017/2/28,1351,1921.79,1922.14,1921.61,1921.98
2017/2/28,1352,1921.82,1921.95,1921.6,1921.86
2017/2/28,1353,1921.69,1921.69,1921.16,1921.21
2017/2/28,1354,1921.22,1921.22,1920.86,1920.86
2017/2/28,1355,1920.93,1920.93,1920.46,1920.87
2017/2/28,1356,1920.82,1921.2,1920.82,1921.2
2017/2/28,1357,1921.17,1921.27,1920.82,1921.15
2017/2/28,1358,1921.22,1921.5,1921.07,1921.39
2017/2/28,1359,1921.27,1921.35,1920.79,1921.06
2017/2/28,1400,1921.19,1921.32,1920.94,1921.32
2017/2/28,1401,1921.29,1921.29,1920.79,1921.2
2017/2/28,1402,1921.11,1921.18,1920.85,1920.93
2017/2/28,1403,1921.01,1921.16,1920.48,1920.93
2017/2/28,1404,1920.89,1921.29,1920.84,1921.25
2017/2/28,1405,1921.19,1921.19,1920.56,1921.09
2017/2/28,1406,1921.19,1921.28,1920.95,1921.09
2017/2/28,1407,1921.16,1921.16,1920.21,1920.24
2017/2/28,1408,1920.26,1920.36,1919.95,1920
2017/2/28,1409,1919.93,1919.97,1919.04,1919.16
2017/2/28,1410,1919.17,1919.24,1918.9,1918.92
2017/2/28,1411,1918.83,1919.19,1918.32,1918.95
2017/2/28,1412,1918.96,1919.09,1918.86,1919.06
2017/2/28,1413,1919.17,1919.51,1918.56,1919.51
2017/2/28,1414,1919.48,1919.77,1919.29,1919.77
2017/2/28,1415,1919.71,1919.83,1919.05,1919.75
2017/2/28,1416,1919.77,1919.87,1919.63,1919.87
2017/2/28,1417,1919.81,1920.05,1919.46,1920.05
2017/2/28,1418,1919.99,1920.27,1919.86,1920.27
2017/2/28,1419,1920.24,1920.32,1919.69,1919.93
2017/2/28,1420,1920.06,1920.36,1920.06,1920.36
2017/2/28,1421,1920.39,1920.39,1919.73,1920.15
2017/2/28,1422,1920.17,1920.43,1920.1,1920.41
2017/2/28,1423,1920.43,1920.59,1919.86,1920.42
2017/2/28,1424,1920.51,1921.15,1920.51,1921.15
2017/2/28,1425,1921.17,1921.49,1920.68,1921.49
2017/2/28,1426,1921.67,1922.23,1921.48,1922.23
2017/2/28,1427,1922.24,1922.45,1921.81,1922.3
2017/2/28,1428,1922.39,1922.73,1922.36,1922.61
2017/2/28,1429,1922.69,1922.86,1922.28,1922.84
2017/2/28,1430,1922.82,1923.05,1922.68,1922.91
2017/2/28,1431,1922.77,1922.8,1922.05,1922.28
2017/2/28,1432,1922.23,1922.48,1921.93,1922.12
2017/2/28,1433,1922.14,1922.44,1921.48,1922.24
2017/2/28,1434,1922.38,1922.65,1922.21,1922.65
2017/2/28,1435,1922.61,1922.65,1922.08,1922.34
2017/2/28,1436,1922.3,1922.56,1922.19,1922.19
